"CAMPAIGN_PERFORMANCE_REPORT (Apr 12, 2016-May 11, 2016)"
2016-04-14,381641554,Hindware Video Campaign,0,0,0
2016-04-17,381641554,Hindware Video Campaign,0,0,0
2016-04-21,381641554,Hindware Video Campaign,0,0,0
2016-04-22,381641554,Hindware Video Campaign,0,0,0
2016-04-23,381641554,Hindware Video Campaign,0,0,0
2016-04-24,381641554,Hindware Video Campaign,0,0,0
2016-04-25,381641554,Hindware Video Campaign,0,0,0
2016-04-26,381641554,Hindware Video Campaign,0,0,0
2016-04-27,381641554,Hindware Video Campaign,0,0,0
2016-04-28,381641554,Hindware Video Campaign,0,0,0
2016-04-29,381641554,Hindware Video Campaign,0,0,0
2016-04-30,381641554,Hindware Video Campaign,0,0,0
2016-05-01,381641554,Hindware Video Campaign,0,0,0
2016-05-04,381641554,Hindware Video Campaign,0,0,0
2016-05-06,381641554,Hindware Video Campaign,0,0,0
2016-05-07,381641554,Hindware Video Campaign,0,0,0
2016-05-10,381641554,Hindware Video Campaign,0,0,0
2016-05-11,381641554,Hindware Video Campaign,0,0,0
2016-04-12,382431634,LICHFL ( REVISED),0,0,0
2016-04-13,382431634,LICHFL ( REVISED),0,0,0
2016-04-17,382431634,LICHFL ( REVISED),0,0,0
2016-04-19,382431634,LICHFL ( REVISED),0,0,0
2016-04-22,382431634,LICHFL ( REVISED),0,0,0
2016-04-25,382431634,LICHFL ( REVISED),0,0,0
2016-04-28,382431634,LICHFL ( REVISED),0,0,0
2016-04-29,382431634,LICHFL ( REVISED),0,0,0
2016-04-30,382431634,LICHFL ( REVISED),0,0,0
2016-05-01,382431634,LICHFL ( REVISED),0,0,0
2016-05-02,382431634,LICHFL ( REVISED),0,0,0
2016-05-03,382431634,LICHFL ( REVISED),0,0,0
2016-05-05,382431634,LICHFL ( REVISED),0,0,0
2016-05-06,382431634,LICHFL ( REVISED),0,0,0
2016-05-08,382431634,LICHFL ( REVISED),0,0,0
2016-05-09,382431634,LICHFL ( REVISED),0,0,0
2016-05-11,382431634,LICHFL ( REVISED),0,0,0
2016-04-13,382815034,Moonbow search(Revised),0,0,0
2016-04-14,382815034,Moonbow search(Revised),0,0,0
2016-04-15,382815034,Moonbow search(Revised),0,0,0
2016-04-16,382815034,Moonbow search(Revised),0,0,0
2016-04-18,382815034,Moonbow search(Revised),0,0,0
2016-04-20,382815034,Moonbow search(Revised),0,0,0
2016-04-21,382815034,Moonbow search(Revised),0,0,0
2016-04-22,382815034,Moonbow search(Revised),0,0,0
2016-04-26,382815034,Moonbow search(Revised),0,0,0
2016-04-27,382815034,Moonbow search(Revised),0,0,0
2016-04-28,382815034,Moonbow search(Revised),0,0,0
2016-05-03,382815034,Moonbow search(Revised),0,0,0
2016-05-04,382815034,Moonbow search(Revised),0,0,0
2016-05-06,382815034,Moonbow search(Revised),0,0,0
2016-05-07,382815034,Moonbow search(Revised),0,0,0
2016-05-08,382815034,Moonbow search(Revised),0,0,0
2016-05-09,382815034,Moonbow search(Revised),0,0,0
2016-05-10,382815034,Moonbow search(Revised),0,0,0
2016-05-11,382815034,Moonbow search(Revised),0,0,0
2016-04-14,382816714,Moonbow search(revised),0,0,0
2016-04-16,382816714,Moonbow search(revised),0,0,0
2016-04-20,382816714,Moonbow search(revised),0,0,0
2016-04-22,382816714,Moonbow search(revised),0,0,0
2016-04-25,382816714,Moonbow search(revised),0,0,0
2016-04-28,382816714,Moonbow search(revised),0,0,0
2016-04-29,382816714,Moonbow search(revised),0,0,0
2016-05-02,382816714,Moonbow search(revised),0,0,0
2016-05-03,382816714,Moonbow search(revised),0,0,0
2016-05-05,382816714,Moonbow search(revised),0,0,0
2016-05-06,382816714,Moonbow search(revised),0,0,0
2016-05-07,382816714,Moonbow search(revised),0,0,0
2016-05-08,382816714,Moonbow search(revised),0,0,0
2016-05-09,382816714,Moonbow search(revised),0,0,0
2016-05-10,382816714,Moonbow search(revised),0,0,0
2016-04-12,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-13,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-14,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-16,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-18,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-21,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-22,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-23,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-25,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-27,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-29,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-05-01,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-05-04,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-05-05,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-05-07,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-13,390878914,TNT GDN,347908,68,517260710
2016-04-15,390878914,TNT GDN,347553,65,506654930
2016-04-19,390878914,TNT GDN,1781,1,2767810
2016-04-20,390878914,TNT GDN,0,0,0
2016-04-21,390878914,TNT GDN,0,0,0
2016-04-23,390878914,TNT GDN,0,0,0
2016-04-26,390878914,TNT GDN,0,0,0
2016-04-27,390878914,TNT GDN,0,0,0
2016-05-01,390878914,TNT GDN,0,0,0
2016-05-04,390878914,TNT GDN,0,0,0
2016-05-10,390878914,TNT GDN,0,0,0
2016-05-11,390878914,TNT GDN,0,0,0
2016-04-15,394914754,Hindware Rimless video promotion,0,0,0
2016-04-16,394914754,Hindware Rimless video promotion,0,0,0
2016-04-17,394914754,Hindware Rimless video promotion,0,0,0
2016-04-19,394914754,Hindware Rimless video promotion,0,0,0
2016-04-20,394914754,Hindware Rimless video promotion,0,0,0
2016-04-21,394914754,Hindware Rimless video promotion,0,0,0
2016-04-22,394914754,Hindware Rimless video promotion,0,0,0
2016-04-24,394914754,Hindware Rimless video promotion,0,0,0
2016-04-29,394914754,Hindware Rimless video promotion,0,0,0
2016-04-30,394914754,Hindware Rimless video promotion,0,0,0
2016-05-06,394914754,Hindware Rimless video promotion,0,0,0
2016-05-08,394914754,Hindware Rimless video promotion,0,0,0
2016-05-09,394914754,Hindware Rimless video promotion,0,0,0
2016-05-10,394914754,Hindware Rimless video promotion,0,0,0
2016-04-13,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),63857,96,23891390000
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),53693,74,19214570000
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),44063,69,15614290000
2016-04-20,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-22,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-24,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-27,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-30,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-05-01,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-05-02,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-05-04,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-05-05,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-05-06,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-05-08,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-05-09,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-05-10,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-05-11,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-14,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-16,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-18,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-19,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-20,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-22,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-25,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-27,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-28,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-05-01,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-05-06,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-05-07,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-05-08,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-05-09,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-05-10,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-12,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-14,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-16,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-17,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-18,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-20,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-21,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-22,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-23,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-25,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-27,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-28,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-29,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-30,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-05-04,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-05-05,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-05-08,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-05-11,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-13,401500834,Test Campaign,0,0,0
2016-04-15,401500834,Test Campaign,0,0,0
2016-04-16,401500834,Test Campaign,0,0,0
2016-04-17,401500834,Test Campaign,0,0,0
2016-04-19,401500834,Test Campaign,0,0,0
2016-04-20,401500834,Test Campaign,0,0,0
2016-04-21,401500834,Test Campaign,0,0,0
2016-04-24,401500834,Test Campaign,0,0,0
2016-04-29,401500834,Test Campaign,0,0,0
2016-04-30,401500834,Test Campaign,0,0,0
2016-05-02,401500834,Test Campaign,0,0,0
2016-05-03,401500834,Test Campaign,0,0,0
2016-05-05,401500834,Test Campaign,0,0,0
2016-05-06,401500834,Test Campaign,0,0,0
2016-05-09,401500834,Test Campaign,0,0,0
2016-05-10,401500834,Test Campaign,0,0,0
2016-04-12,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-04-14,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-04-19,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-04-20,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-04-22,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-04-23,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-04-24,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-04-25,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-04-27,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-04-28,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-05-02,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-05-03,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-05-08,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-05-09,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-05-11,361299514,Moonbow AF Lunch ( True View),0,0,0
2016-04-12,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-13,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-14,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-16,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-17,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-18,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-19,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-20,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-21,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-22,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-23,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-24,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-27,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-28,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-29,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-05-02,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-05-06,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-05-08,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-05-10,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-05-11,361299874,Moonbow AF awareness video ( True View),0,0,0
2016-04-12,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-04-15,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-04-16,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-04-17,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-04-20,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-04-22,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-04-25,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-04-28,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-04-30,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-05-01,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-05-02,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-05-06,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-05-07,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-05-08,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-05-09,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-05-10,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-05-11,361977634,Moon bow (Advantedges Contextual Targeting ),0,0,0
2016-04-12,362459194,Kylis Lead Gen Campaign,0,0,0
2016-04-15,362459194,Kylis Lead Gen Campaign,0,0,0
2016-04-21,362459194,Kylis Lead Gen Campaign,0,0,0
2016-04-22,362459194,Kylis Lead Gen Campaign,0,0,0
2016-04-25,362459194,Kylis Lead Gen Campaign,0,0,0
2016-04-27,362459194,Kylis Lead Gen Campaign,0,0,0
2016-04-29,362459194,Kylis Lead Gen Campaign,0,0,0
2016-05-02,362459194,Kylis Lead Gen Campaign,0,0,0
2016-05-06,362459194,Kylis Lead Gen Campaign,0,0,0
2016-05-07,362459194,Kylis Lead Gen Campaign,0,0,0
2016-04-18,363250354,Batman Delivery,0,0,0
2016-04-19,363250354,Batman Delivery,0,0,0
2016-04-21,363250354,Batman Delivery,0,0,0
2016-04-23,363250354,Batman Delivery,0,0,0
2016-04-25,363250354,Batman Delivery,0,0,0
2016-04-26,363250354,Batman Delivery,0,0,0
2016-04-27,363250354,Batman Delivery,0,0,0
2016-04-29,363250354,Batman Delivery,0,0,0
2016-04-30,363250354,Batman Delivery,0,0,0
2016-05-01,363250354,Batman Delivery,0,0,0
2016-05-03,363250354,Batman Delivery,0,0,0
2016-05-04,363250354,Batman Delivery,0,0,0
2016-05-06,363250354,Batman Delivery,0,0,0
2016-05-08,363250354,Batman Delivery,0,0,0
2016-04-13,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-04-18,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-04-19,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-04-25,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-04-26,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-04-27,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-04-30,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-05-01,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-05-02,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-05-04,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-05-05,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-05-09,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-05-10,366284074,Moonbow Air purifier Launch ( Search),0,0,0
2016-04-13,366818074,Moonbow Air Purifier ( GDN),0,0,0
2016-04-16,366818074,Moonbow Air Purifier ( GDN),0,0,0
2016-04-19,366818074,Moonbow Air Purifier ( GDN),0,0,0
2016-04-22,366818074,Moonbow Air Purifier ( GDN),0,0,0
2016-04-23,366818074,Moonbow Air Purifier ( GDN),0,0,0
2016-04-24,366818074,Moonbow Air Purifier ( GDN),0,0,0
2016-05-01,366818074,Moonbow Air Purifier ( GDN),0,0,0
2016-05-05,366818074,Moonbow Air Purifier ( GDN),0,0,0
2016-05-06,366818074,Moonbow Air Purifier ( GDN),0,0,0
2016-05-10,366818074,Moonbow Air Purifier ( GDN),0,0,0
2016-05-11,366818074,Moonbow Air Purifier ( GDN),0,0,0
2016-04-16,368117434,Moonbow Remarketing,0,0,0
2016-04-18,368117434,Moonbow Remarketing,0,0,0
2016-04-21,368117434,Moonbow Remarketing,0,0,0
2016-04-23,368117434,Moonbow Remarketing,0,0,0
2016-04-25,368117434,Moonbow Remarketing,0,0,0
2016-04-28,368117434,Moonbow Remarketing,0,0,0
2016-04-29,368117434,Moonbow Remarketing,0,0,0
2016-04-30,368117434,Moonbow Remarketing,0,0,0
2016-05-04,368117434,Moonbow Remarketing,0,0,0
2016-05-05,368117434,Moonbow Remarketing,0,0,0
2016-05-09,368117434,Moonbow Remarketing,0,0,0
2016-05-10,368117434,Moonbow Remarketing,0,0,0
2016-04-12,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-04-13,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-04-19,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-04-21,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-04-24,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-04-29,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-04-30,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-05-01,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-05-02,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-05-03,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-05-07,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-05-08,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-05-09,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-05-10,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,0,0,0
2016-04-12,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-14,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-15,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-16,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-17,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-19,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-20,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-21,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-22,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-25,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-26,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-27,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-28,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-04-29,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-05-02,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-05-03,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-05-07,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-05-09,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
2016-05-10,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,0,0,0
